2016-11-09	06:37:41.286665	KitchenADiningChair	ON
2016-11-09	06:38:14.355201	KitchenAStove	ON
2016-11-09	06:38:21.773576	MainEntryway	ON
2016-11-09	06:38:21.976486	MainEntryway	ON
2016-11-09	06:38:22.177068	MainEntryway	ON
2016-11-09	06:38:23.173710	KitchenAArea	ON
2016-11-09	06:38:27.857307	KitchenAArea	ON
2016-11-09	06:38:37.983542	KitchenAArea	ON
2016-11-09	06:39:01.696547	KitchenADiningChair	ON
2016-11-09	06:39:11.354617	KitchenAArea	ON
2016-11-09	06:39:26.704529	KitchenAStove	ON
2016-11-09	06:39:28.606789	KitchenAArea	ON
2016-11-09	06:39:41.724575	KitchenAArea	ON
2016-11-09	06:39:53.138276	KitchenAStove	ON
2016-11-09	06:39:55.412272	KitchenAArea	ON
2016-11-09	06:40:06.023184	KitchenADiningChair	ON
2016-11-09	06:40:08.722976	DiningRoomAArea	ON
2016-11-09	06:40:17.150877	DiningRoomAArea	ON
2016-11-09	06:40:22.106422	KitchenADiningChair	ON
2016-11-09	06:40:22.211369	DiningRoomAArea	ON
2016-11-09	06:40:27.275494	DiningRoomAArea	ON
2016-11-09	06:40:28.528892	BedroomBBed	ON
2016-11-09	06:40:29.333858	DiningRoomAArea	ON
2016-11-09	06:40:29.760385	BedroomBArea	ON
2016-11-09	06:40:36.881617	BedroomBArea	ON
2016-11-09	06:40:38.190103	KitchenADiningChair	ON
2016-11-09	06:40:39.690011	BedroomBArea	ON
2016-11-09	06:40:41.377130	BedroomBArea	ON
2016-11-09	06:40:41.835937	BedroomBBed	ON
2016-11-09	06:40:42.846158	KitchenAArea	ON
2016-11-09	06:40:45.442580	KitchenAStove	ON
2016-11-09	06:40:47.128287	KitchenAStove	ON
2016-11-09	06:40:47.153712	KitchenAArea	ON
2016-11-09	06:40:52.406275	KitchenAArea	ON
2016-11-09	06:40:56.341578	KitchenAArea	ON
2016-11-09	06:40:57.314162	BedroomBArea	ON
2016-11-09	06:40:58.713318	BedroomBBed	ON
2016-11-09	06:41:03.130222	BedroomBArea	ON
2016-11-09	06:41:06.278085	KitchenAArea	ON
2016-11-09	06:41:10.355072	KitchenADiningChair	ON
2016-11-09	06:41:13.919652	MainEntryway	ON
2016-11-09	06:42:22.742743	KitchenAStove	ON
2016-11-09	06:42:23.332742	KitchenAArea	ON
2016-11-09	06:42:24.622540	KitchenAStove	ON
2016-11-09	06:42:44.867284	KitchenAStove	ON
2016-11-09	06:42:46.206183	KitchenAArea	ON
2016-11-09	06:42:48.302793	KitchenARefrigerator	ON
2016-11-09	06:42:48.641324	KitchenAArea	ON
2016-11-09	06:42:49.516344	KitchenADiningChair	ON
2016-11-09	06:42:49.677218	KitchenADiningChair	ON
2016-11-09	06:42:50.678282	KitchenADiningChair	ON
2016-11-09	06:42:52.578025	KitchenARefrigerator	ON
2016-11-09	06:42:53.333547	KitchenAArea	ON
2016-11-09	06:43:01.397844	KitchenARefrigerator	ON
2016-11-09	06:43:01.408530	KitchenAArea	ON
2016-11-09	06:43:03.073672	KitchenARefrigerator	ON
2016-11-09	06:43:06.448378	KitchenARefrigerator	ON
2016-11-09	06:43:09.075896	KitchenARefrigerator	ON
2016-11-09	06:43:15.639488	KitchenARefrigerator	ON
2016-11-09	06:43:16.015961	KitchenAArea	ON
2016-11-09	06:43:18.799271	KitchenAStove	ON
2016-11-09	06:43:23.302993	KitchenAStove	ON
2016-11-09	06:43:26.488723	KitchenAStove	ON
2016-11-09	06:43:48.613423	KitchenAStove	ON
2016-11-09	06:43:52.948126	KitchenAArea	ON
2016-11-09	06:44:03.636338	KitchenAArea	ON
2016-11-09	06:44:06.985945	KitchenAStove	ON
2016-11-09	06:44:22.232831	BedroomBArea	ON
2016-11-09	06:44:23.358074	BedroomBBed	ON
2016-11-09	06:44:26.255565	BedroomBBed	ON
2016-11-09	06:44:26.544368	BedroomBArea	ON
2016-11-09	06:46:50.407331	BathroomBSink	ON
2016-11-09	06:46:50.830085	BathroomBSink	ON
2016-11-09	06:46:51.239877	BathroomBSink	ON
2016-11-09	06:46:53.804831	BedroomBBed	ON
2016-11-09	06:46:53.929855	BedroomBArea	ON
2016-11-09	06:46:55.379101	BathroomBArea	ON
2016-11-09	06:47:03.846106	BedroomBArea	ON
2016-11-09	06:47:09.279701	BedroomBArea	ON
2016-11-09	06:47:09.737903	BedroomBBed	ON
2016-11-09	06:47:17.876693	BedroomBDoor	ON
2016-11-09	06:47:20.152162	BedroomBArea	ON
2016-11-09	06:47:22.359679	DiningRoomAArea	ON
2016-11-09	06:47:26.257699	BathroomBArea	ON
2016-11-09	06:47:27.187621	BedroomADoor	ON
2016-11-09	06:47:27.904349	BathroomAArea	ON
2016-11-09	06:47:28.026141	BathroomASink	ON
2016-11-09	06:47:30.280567	BathroomAToilet	ON
2016-11-09	06:47:34.091648	BathroomAArea	ON
2016-11-09	06:47:36.657084	BathroomAToilet	ON
2016-11-09	06:47:37.099142	BathroomAArea	ON
2016-11-09	06:48:10.780308	BathroomAToilet	ON
2016-11-09	06:48:20.156887	BathroomAToilet	ON
2016-11-09	06:48:21.153511	BathroomAArea	ON
2016-11-09	06:48:23.027303	BathroomAArea	ON
2016-11-09	06:48:24.998138	BathroomASink	ON
2016-11-09	06:48:27.707710	BathroomAArea	ON
2016-11-09	06:48:28.994952	KitchenAStove	ON
2016-11-09	06:48:30.454386	KitchenAArea	ON
2016-11-09	06:48:34.706332	KitchenAStove	ON
2016-11-09	06:48:36.336812	BathroomAArea	ON
2016-11-09	06:48:36.956420	KitchenAStove	ON
2016-11-09	06:48:43.089000	BathroomAArea	ON
2016-11-09	06:48:43.557035	BathroomASink	ON
2016-11-09	06:48:44.775201	BathroomAArea	ON
2016-11-09	06:48:45.809966	BathroomASink	ON
2016-11-09	06:48:47.688245	BathroomASink	ON
2016-11-09	06:48:48.578815	BathroomAArea	ON
2016-11-09	06:48:53.031037	BathroomAArea	ON
2016-11-09	06:49:00.894635	BathroomAArea	ON
2016-11-09	06:49:02.679766	BathroomASink	ON
2016-11-09	06:49:04.718842	BathroomAArea	ON
2016-11-09	06:49:09.618024	BathroomASink	ON
2016-11-09	06:49:14.583446	BathroomAArea	ON
2016-11-09	06:49:18.244162	BathroomASink	ON
2016-11-09	06:49:19.837465	BathroomAArea	ON
2016-11-09	06:49:23.491902	BathroomASink	ON
2016-11-09	06:49:23.954749	BathroomAArea	ON
2016-11-09	06:49:26.827574	KitchenAStove	ON
2016-11-09	06:49:27.602305	KitchenADiningChair	ON
2016-11-09	06:49:29.215408	BathroomAArea	ON
2016-11-09	06:49:30.430504	BathroomASink	ON
2016-11-09	06:49:31.325820	KitchenAStove	ON
2016-11-09	06:49:33.901504	BathroomAArea	ON
2016-11-09	06:49:35.487934	BathroomASink	ON
2016-11-09	06:49:35.960972	BathroomAArea	ON
2016-11-09	06:49:40.497863	BathroomBArea	ON
2016-11-09	06:49:44.451543	KitchenAStove	ON
2016-11-09	06:49:44.663335	KitchenAArea	ON
2016-11-09	06:49:57.410547	KitchenAArea	ON
2016-11-09	06:49:57.947722	KitchenAStove	ON
2016-11-09	06:49:59.932682	KitchenADiningChair	ON
2016-11-09	06:50:02.188596	DiningRoomAArea	ON
2016-11-09	06:50:02.483393	BedroomBDoor	ON
2016-11-09	06:50:02.884756	BedroomBArea	ON
2016-11-09	06:50:07.033967	BedroomBArea	ON
2016-11-09	06:50:08.035109	BedroomBBed	ON
2016-11-09	06:50:10.098139	BedroomBBed	ON
2016-11-09	06:50:19.775367	BedroomBArea	ON
2016-11-09	06:50:38.697428	BedroomBArea	ON
2016-11-09	06:50:43.010406	BedroomBArea	ON
2016-11-09	06:50:45.598453	KitchenAStove	ON
2016-11-09	06:50:46.620748	KitchenADiningChair	ON
2016-11-09	06:50:46.715887	KitchenAArea	ON
2016-11-09	06:50:46.761543	BedroomBArea	ON
2016-11-09	06:50:48.792047	KitchenARefrigerator	ON
2016-11-09	06:50:50.468395	KitchenAArea	ON
2016-11-09	06:50:51.071449	BedroomBArea	ON
2016-11-09	06:50:52.503283	KitchenAStove	ON
2016-11-09	06:50:56.131716	BedroomBArea	ON
2016-11-09	06:50:58.313359	KitchenAStove	ON
2016-11-09	06:50:58.957031	BedroomBArea	ON
2016-11-09	06:51:03.952294	KitchenAStove	ON
2016-11-09	06:51:04.097601	BedroomBArea	ON
2016-11-09	06:51:05.274668	KitchenAArea	ON
2016-11-09	06:51:05.551857	KitchenADiningChair	ON
2016-11-09	06:51:07.757582	BedroomBArea	ON
2016-11-09	06:51:08.150965	MainEntryway	ON
2016-11-09	06:51:10.540813	BedroomBDoor	ON
2016-11-09	06:51:10.677027	MainEntryway	ON
2016-11-09	06:51:17.235054	MainEntryway	ON
2016-11-09	06:51:18.632945	BedroomBArea	ON
2016-11-09	06:51:19.146859	KitchenAArea	ON
2016-11-09	06:51:21.190522	KitchenAStove	ON
2016-11-09	06:51:21.674588	KitchenADiningChair	ON
2016-11-09	06:51:23.998651	KitchenAStove	ON
2016-11-09	06:51:26.437557	KitchenAStove	ON
2016-11-09	06:51:28.315045	KitchenAStove	ON
2016-11-09	06:51:32.503565	BedroomBArea	ON
2016-11-09	06:51:33.602863	BedroomBDoor	ON
2016-11-09	06:51:37.314313	KitchenAStove	ON
2016-11-09	06:51:37.896023	KitchenAArea	ON
2016-11-09	06:51:41.436399	KitchenAStove	ON
2016-11-09	06:51:43.145200	KitchenAArea	ON
2016-11-09	06:51:43.794636	KitchenADiningChair	ON
2016-11-09	06:51:44.245384	KitchenAStove	ON
2016-11-09	06:51:49.872673	KitchenAStove	ON
2016-11-09	06:51:50.834517	KitchenAArea	ON
2016-11-09	06:51:54.370887	KitchenAStove	ON
2016-11-09	06:51:56.593065	KitchenADiningChair	ON
2016-11-09	06:51:57.484355	KitchenADiningChair	ON
2016-11-09	06:51:58.494669	KitchenAStove	ON
2016-11-09	06:51:59.359008	KitchenADiningChair	ON
2016-11-09	06:51:59.833597	KitchenAArea	ON
2016-11-09	06:52:01.116583	KitchenAStove	ON
2016-11-09	06:52:02.919770	KitchenADiningChair	ON
2016-11-09	06:52:04.871907	KitchenAStove	ON
2016-11-09	06:52:05.269092	KitchenAArea	ON
2016-11-09	06:52:05.923964	KitchenADiningChair	ON
2016-11-09	06:52:11.543257	KitchenADiningChair	ON
2016-11-09	06:52:13.683046	KitchenAStove	ON
2016-11-09	06:52:18.180989	KitchenAStove	ON
2016-11-09	06:52:18.396511	KitchenAArea	ON
2016-11-09	06:52:19.231009	KitchenADiningChair	ON
2016-11-09	06:52:20.458123	KitchenAArea	ON
2016-11-09	06:52:25.142851	KitchenAArea	ON
2016-11-09	06:52:25.230551	KitchenADiningChair	ON
2016-11-09	06:52:26.919574	KitchenADiningChair	ON
2016-11-09	06:52:28.707072	KitchenAArea	ON
2016-11-09	06:52:28.868314	KitchenAStove	ON
2016-11-09	06:52:32.241555	KitchenAStove	ON
2016-11-09	06:52:33.581010	KitchenAArea	ON
2016-11-09	06:52:36.366625	KitchenAStove	ON
2016-11-09	06:52:36.497960	KitchenADiningChair	ON
2016-11-09	06:53:08.919040	KitchenADiningChair	ON
2016-11-09	06:53:09.174839	KitchenAStove	ON
2016-11-09	06:53:09.761691	KitchenAArea	ON
2016-11-09	06:53:12.666332	KitchenADiningChair	ON
2016-11-09	06:53:15.668030	KitchenADiningChair	ON
2016-11-09	06:53:17.077058	KitchenAArea	ON
2016-11-09	06:53:18.104150	KitchenADiningChair	ON
2016-11-09	06:53:18.362593	KitchenAStove	ON
2016-11-09	06:53:25.486582	KitchenAStove	ON
2016-11-09	06:53:28.115243	KitchenAStove	ON
2016-11-09	06:53:31.139374	KitchenAArea	ON
2016-11-09	06:53:32.046617	KitchenAStove	ON
2016-11-09	06:53:32.347444	KitchenADiningChair	ON
2016-11-09	06:53:35.165066	KitchenADiningChair	ON
2016-11-09	06:53:35.823671	KitchenAArea	ON
2016-11-09	06:53:41.072398	KitchenAArea	ON
2016-11-09	06:53:44.260514	KitchenAArea	ON
2016-11-09	06:53:47.261179	KitchenAArea	ON
2016-11-09	06:53:48.288685	KitchenADiningChair	ON
2016-11-09	06:53:49.109256	KitchenAStove	ON
2016-11-09	06:53:57.545640	KitchenAStove	ON
2016-11-09	06:53:57.943983	KitchenAArea	ON
2016-11-09	06:53:58.599435	KitchenADiningChair	ON
2016-11-09	06:54:07.596072	KitchenADiningChair	ON
2016-11-09	06:54:09.010056	KitchenAArea	ON
2016-11-09	06:54:09.543232	KitchenAStove	ON
2016-11-09	06:54:12.360899	KitchenAStove	ON
2016-11-09	06:54:20.604670	KitchenAStove	ON
2016-11-09	06:54:24.356899	KitchenAStove	ON
2016-11-09	06:54:24.844243	KitchenADiningChair	ON
2016-11-09	06:54:29.610582	KitchenAStove	ON
2016-11-09	06:54:29.822385	KitchenADiningChair	ON
2016-11-09	06:54:30.567380	KitchenAArea	ON
2016-11-09	06:54:34.966149	KitchenADiningChair	ON
2016-11-09	06:54:35.075155	KitchenAArea	ON
2016-11-09	06:54:37.134032	KitchenAArea	ON
2016-11-09	06:54:37.853413	KitchenAStove	ON
2016-11-09	06:54:43.781487	KitchenADiningChair	ON
2016-11-09	06:54:45.467761	KitchenADiningChair	ON
2016-11-09	06:55:13.024892	KitchenADiningChair	ON
2016-11-09	06:55:17.972999	KitchenAStove	ON
2016-11-09	06:55:18.651949	KitchenADiningChair	ON
2016-11-09	06:55:21.655846	KitchenADiningChair	ON
2016-11-09	06:55:26.785310	KitchenAStove	ON
2016-11-09	06:55:26.901061	KitchenADiningChair	ON
2016-11-09	06:55:32.869049	KitchenARefrigerator	ON
2016-11-09	06:55:33.372601	KitchenAArea	ON
2016-11-09	06:55:34.529124	KitchenARefrigerator	ON
2016-11-09	06:55:37.404426	KitchenADiningChair	ON
2016-11-09	06:55:37.846997	KitchenAStove	ON
2016-11-09	06:55:39.834698	KitchenADiningChair	ON
2016-11-09	06:55:44.033242	KitchenAStove	ON
2016-11-09	06:55:44.340126	KitchenADiningChair	ON
2016-11-09	06:55:45.186886	KitchenAArea	ON
2016-11-09	06:55:49.283067	KitchenAStove	ON
2016-11-09	06:55:49.458889	KitchenADiningChair	ON
2016-11-09	06:55:51.747457	KitchenAArea	ON
2016-11-09	06:55:53.408324	KitchenAStove	ON
2016-11-09	06:55:54.093859	KitchenADiningChair	ON
2016-11-09	06:55:55.497028	KitchenAArea	ON
2016-11-09	06:55:56.968544	KitchenAStove	ON
2016-11-09	06:56:15.719470	KitchenAStove	ON
2016-11-09	06:56:15.836216	KitchenADiningChair	ON
2016-11-09	06:56:17.058543	KitchenAArea	ON
2016-11-09	06:56:21.550513	KitchenAArea	ON
2016-11-09	06:56:21.772053	KitchenARefrigerator	ON
2016-11-09	06:56:25.149641	KitchenARefrigerator	ON
2016-11-09	06:56:26.059914	KitchenAArea	ON
2016-11-09	06:56:27.713818	KitchenAStove	ON
2016-11-09	06:56:27.834429	KitchenADiningChair	ON
2016-11-09	06:58:04.457881	KitchenAStove	ON
2016-11-09	06:59:34.363110	KitchenAStove	ON
